Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.77212500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
7.44911500e-06,3.95000000e-03
7.48911500e-06,2.91718750e-03
7.52911500e-06,2.21562500e-03
7.56911500e-06,8.20312500e-04
7.60911500e-06,5.26562500e-04
7.64911500e-06,2.98593750e-03
7.68911500e-06,2.31250000e-04
7.72911500e-06,4.04687500e-04
7.76911500e-06,1.70156250e-03
7.80911500e-06,-2.06093750e-03
7.84911500e-06,-1.81250000e-03
7.88911500e-06,-2.72187500e-03
7.92911500e-06,-1.01718750e-03
7.96911500e-06,2.03125000e-04
8.00911500e-06,-1.37031250e-03
8.04911500e-06,-1.81406250e-03
8.08911500e-06,-3.28125000e-05
8.12911500e-06,-3.17187500e-04
8.16911500e-06,1.39375000e-03
8.20911500e-06,3.14062500e-03
8.24911500e-06,1.82812500e-03
8.28911500e-06,7.04687500e-04
8.32911500e-06,-6.32812500e-04
8.36911500e-06,4.93750000e-04
8.40911500e-06,7.78125000e-04
8.44911500e-06,1.56250000e-06
8.48911500e-06,-7.50000000e-05
8.52911500e-06,-2.09218750e-03
8.56911500e-06,5.75000000e-04
8.60911500e-06,-9.96875000e-04
8.64911500e-06,-4.65156250e-03
8.68911500e-06,-3.17187500e-03
8.72911500e-06,5.84375000e-04
8.76911500e-06,-1.29062500e-03
8.80911500e-06,2.50000000e-03
8.84911500e-06,2.81250000e-03
8.88911500e-06,2.91406250e-03
8.92911500e-06,3.79062500e-03
8.96911500e-06,1.84843750e-03
9.00911500e-06,2.71875000e-04
9.04911500e-06,-6.56250000e-04
9.08911500e-06,-1.96718750e-03
9.12911500e-06,-8.95312500e-04
9.16911500e-06,2.81250000e-05
9.20911500e-06,-9.84375000e-05
9.24911500e-06,-6.95312500e-04
9.28911500e-06,-2.22812500e-03
9.32911500e-06,-1.89375000e-03
9.36911500e-06,-3.12500000e-05
9.40911500e-06,-2.34531250e-03
9.44911500e-06,-8.32812500e-04
9.48911500e-06,2.21250000e-03
9.52911500e-06,2.10625000e-03
9.56911500e-06,1.09843750e-03
9.60911500e-06,5.07812500e-04
9.64911500e-06,7.82812500e-04
9.68911500e-06,2.53125000e-03
9.72911500e-06,1.43593750e-03
9.76911500e-06,1.67656250e-03
9.80911500e-06,-4.09375000e-04
9.84911500e-06,-1.92656250e-03
9.88911500e-06,3.93750000e-04
9.92911500e-06,1.26406250e-03
9.96911500e-06,-2.84375000e-04
1.00091150e-05,-9.95312500e-04
1.00491150e-05,-1.75312500e-03
1.00891150e-05,3.79687500e-04
1.01291150e-05,-7.89062500e-04
1.01691150e-05,1.89062500e-04
1.02091150e-05,1.22500000e-03
1.02491150e-05,-2.60937500e-04
1.02891150e-05,2.34531250e-03
1.03291150e-05,4.68750000e-04
1.03691150e-05,4.12500000e-04
1.04091150e-05,-5.46875000e-04
1.04491150e-05,2.41093750e-03
1.04891150e-05,2.10000000e-03
1.05291150e-05,9.07812500e-04
1.05691150e-05,2.29687500e-04
1.06091150e-05,-1.44375000e-03
1.06491150e-05,-2.68593750e-03
1.06891150e-05,-2.14062500e-04
1.07291150e-05,-2.35937500e-03
1.07691150e-05,-3.66875000e-03
1.08091150e-05,-2.63906250e-03
1.08491150e-05,-3.84375000e-04
1.08891150e-05,3.20312500e-04
1.09291150e-05,1.47500000e-03
1.09691150e-05,1.52187500e-03
1.10091150e-05,2.44531250e-03
1.10491150e-05,6.67187500e-04
1.10891150e-05,1.15937500e-03
1.11291150e-05,2.32343750e-03
1.11691150e-05,-1.06250000e-03
1.12091150e-05,1.08906250e-03
1.12491150e-05,-3.71875000e-04
1.12891150e-05,1.37343750e-03
1.13291150e-05,1.63750000e-03
1.13691150e-05,-8.28125000e-05
1.14091150e-05,-1.00156250e-03
1.14491150e-05,-2.32656250e-03
1.14891150e-05,-1.57343750e-03
1.15291150e-05,3.43750000e-05
1.15691150e-05,-1.08437500e-03
1.16091150e-05,8.35937500e-04
1.16491150e-05,1.04062500e-03
1.16891150e-05,2.26562500e-04
1.17291150e-05,2.09218750e-03
1.17691150e-05,2.07968750e-03
1.18091150e-05,1.09062500e-03
1.18491150e-05,1.47500000e-03
1.18891150e-05,2.12187500e-03
1.19291150e-05,8.26562500e-04
1.19691150e-05,-1.55312500e-03
1.20091150e-05,-2.07656250e-03
1.20491150e-05,-2.53125000e-04
1.20891150e-05,-1.50468750e-03
1.21291150e-05,-1.76718750e-03
1.21691150e-05,-5.40625000e-04
1.22091150e-05,-1.51718750e-03
1.22491150e-05,-1.00312500e-03
1.22891150e-05,2.81250000e-05
1.23291150e-05,-1.52656250e-03
1.23691150e-05,1.07656250e-03
1.24091150e-05,1.25156250e-03
1.24491150e-05,1.40937500e-03
1.24891150e-05,1.80000000e-03
1.25291150e-05,1.23906250e-03
1.25691150e-05,1.88281250e-03
1.26091150e-05,1.22031250e-03
1.26491150e-05,-2.54687500e-04
1.26891150e-05,-2.86718750e-03
1.27291150e-05,-2.34062500e-03
1.27691150e-05,-1.14062500e-03
1.28091150e-05,2.55625000e-03
1.28491150e-05,-1.22968750e-03
1.28891150e-05,-3.09375000e-03
1.29291150e-05,1.71875000e-05
1.29691150e-05,2.07500000e-03
1.30091150e-05,1.53750000e-03
1.30491150e-05,4.15625000e-04
1.30891150e-05,-1.01718750e-03
1.31291150e-05,-9.56250000e-04
1.31691150e-05,-5.82812500e-04
1.32091150e-05,8.07812500e-04
1.32491150e-05,-9.84375000e-05
1.32891150e-05,2.95312500e-03
1.33291150e-05,2.82968750e-03
1.33691150e-05,2.32187500e-03
1.34091150e-05,2.65468750e-03
1.34491150e-05,-2.83750000e-03
1.34891150e-05,-1.75156250e-03
1.35291150e-05,-8.79687500e-04
1.35691150e-05,-2.29062500e-03
1.36091150e-05,-1.24843750e-03
1.36491150e-05,-4.81250000e-04
1.36891150e-05,-7.35937500e-04
1.37291150e-05,7.25000000e-04
1.37691150e-05,2.07812500e-04
1.38091150e-05,1.61406250e-03
1.38491150e-05,2.72031250e-03
1.38891150e-05,1.91093750e-03
1.39291150e-05,1.99375000e-03
1.39691150e-05,2.37500000e-04
1.40091150e-05,1.12031250e-03
1.40491150e-05,1.85312500e-03
1.40891150e-05,-4.84375000e-04
1.41291150e-05,9.37500000e-05
1.41691150e-05,-1.45156250e-03
1.42091150e-05,-1.80000000e-03
1.42491150e-05,-3.56250000e-04
1.42891150e-05,-2.08593750e-03
1.43291150e-05,-1.59687500e-03
1.43691150e-05,-1.43125000e-03
1.44091150e-05,-6.45312500e-04
1.44491150e-05,1.89375000e-03
1.44891150e-05,2.69218750e-03
1.45291150e-05,5.68750000e-04
1.45691150e-05,1.57656250e-03
1.46091150e-05,-4.42187500e-04
1.46491150e-05,-8.92187500e-04
1.46891150e-05,8.43750000e-05
1.47291150e-05,2.69843750e-03
1.47691150e-05,5.70312500e-04
1.48091150e-05,3.20312500e-04
1.48491150e-05,2.48437500e-04
1.48891150e-05,-1.51250000e-03
1.49291150e-05,-2.19218750e-03
1.49691150e-05,-1.21718750e-03
1.50091150e-05,-3.64218750e-03
1.50491150e-05,-2.75468750e-03
1.50891150e-05,8.21875000e-04
1.51291150e-05,1.64687500e-03
1.51691150e-05,1.65000000e-03
1.52091150e-05,8.84375000e-04
1.52491150e-05,1.37031250e-03
1.52891150e-05,3.39687500e-03
1.53291150e-05,1.93750000e-03
1.53691150e-05,1.69062500e-03
1.54091150e-05,-1.39375000e-03
1.54491150e-05,2.50000000e-04
1.54891150e-05,-1.96250000e-03
1.55291150e-05,-2.69843750e-03
1.55691150e-05,-1.90312500e-03
1.56091150e-05,3.14062500e-04
1.56491150e-05,-4.53125000e-04
1.56891150e-05,-1.90312500e-03
1.57291150e-05,-1.79687500e-03
1.57691150e-05,1.93750000e-04
1.58091150e-05,-1.65781250e-03
1.58491150e-05,-2.29531250e-03
1.58891150e-05,-5.14062500e-04
1.59291150e-05,1.20156250e-03
1.59691150e-05,-6.03125000e-04
1.60091150e-05,9.39062500e-04
