Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.36412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
8.90543500e-06,1.58437500e-03
8.94543500e-06,1.63750000e-03
8.98543500e-06,1.84375000e-03
9.02543500e-06,-6.93750000e-04
9.06543500e-06,-1.48125000e-03
9.10543500e-06,1.60000000e-03
9.14543500e-06,-1.20312500e-04
9.18543500e-06,-3.75000000e-04
9.22543500e-06,-2.70312500e-04
9.26543500e-06,1.04843750e-03
9.30543500e-06,3.14062500e-04
9.34543500e-06,-1.58593750e-03
9.38543500e-06,-1.75937500e-03
9.42543500e-06,-2.01250000e-03
9.46543500e-06,2.96875000e-05
9.50543500e-06,2.11093750e-03
9.54543500e-06,3.19531250e-03
9.58543500e-06,2.98125000e-03
9.62543500e-06,-2.30781250e-03
9.66543500e-06,-5.15937500e-03
9.70543500e-06,-1.34375000e-03
9.74543500e-06,-1.35781250e-03
9.78543500e-06,-9.87500000e-04
9.82543500e-06,-3.93750000e-04
9.86543500e-06,5.28125000e-04
9.90543500e-06,9.60937500e-04
9.94543500e-06,1.46562500e-03
9.98543500e-06,4.22968750e-03
1.00254350e-05,3.34062500e-03
1.00654350e-05,4.78125000e-04
1.01054350e-05,-4.60000000e-03
1.01454350e-05,-4.10000000e-03
1.01854350e-05,-6.95312500e-04
1.02254350e-05,1.05312500e-03
1.02654350e-05,-2.68750000e-03
1.03054350e-05,-2.78281250e-03
1.03454350e-05,2.48437500e-04
1.03854350e-05,2.34375000e-05
1.04254350e-05,2.85312500e-03
1.04654350e-05,1.45937500e-03
1.05054350e-05,-8.81250000e-04
1.05454350e-05,-2.90625000e-04
1.05854350e-05,2.48437500e-04
1.06254350e-05,1.42968750e-03
1.06654350e-05,1.78281250e-03
1.07054350e-05,3.34687500e-03
1.07454350e-05,4.77968750e-03
1.07854350e-05,1.44062500e-03
1.08254350e-05,3.17500000e-03
1.08654350e-05,-3.14062500e-04
1.09054350e-05,-4.25156250e-03
1.09454350e-05,-6.61250000e-03
1.09854350e-05,-3.58906250e-03
1.10254350e-05,1.37500000e-03
1.10654350e-05,4.39062500e-04
1.11054350e-05,-2.40781250e-03
1.11454350e-05,-3.87656250e-03
