Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
2.94015500e-06,-5.07812500e-04
2.98015500e-06,4.79687500e-04
3.02015500e-06,2.55468750e-03
3.06015500e-06,-9.45312500e-04
3.10015500e-06,-3.69531250e-03
3.14015500e-06,-6.94687500e-03
3.18015500e-06,-3.89531250e-03
3.22015500e-06,-1.31406250e-03
3.26015500e-06,1.69062500e-03
3.30015500e-06,2.56406250e-03
3.34015500e-06,5.40625000e-04
3.38015500e-06,6.50781250e-03
3.42015500e-06,7.59375000e-04
3.46015500e-06,-5.86250000e-03
3.50015500e-06,-5.17187500e-03
3.54015500e-06,-6.20312500e-04
3.58015500e-06,-9.31250000e-04
3.62015500e-06,-3.30937500e-03
3.66015500e-06,-2.89843750e-03
3.70015500e-06,-9.92187500e-04
3.74015500e-06,1.84843750e-03
3.78015500e-06,-1.40625000e-05
3.82015500e-06,2.68593750e-03
3.86015500e-06,1.50000000e-03
3.90015500e-06,3.24687500e-03
3.94015500e-06,1.90625000e-03
3.98015500e-06,-2.46406250e-03
4.02015500e-06,-3.79687500e-03
4.06015500e-06,-4.95468750e-03
4.10015500e-06,-2.32500000e-03
4.14015500e-06,1.67812500e-03
4.18015500e-06,2.48750000e-03
4.22015500e-06,2.07031250e-03
4.26015500e-06,2.68593750e-03
4.30015500e-06,4.91250000e-03
4.34015500e-06,-2.03125000e-05
4.38015500e-06,-2.34531250e-03
4.42015500e-06,-2.96093750e-03
4.46015500e-06,-2.89531250e-03
4.50015500e-06,1.64062500e-04
4.54015500e-06,-1.22500000e-03
4.58015500e-06,-2.25000000e-04
4.62015500e-06,-1.25156250e-03
4.66015500e-06,3.40781250e-03
4.70015500e-06,1.56250000e-03
4.74015500e-06,1.81718750e-03
4.78015500e-06,-2.32812500e-04
4.82015500e-06,2.12656250e-03
4.86015500e-06,6.75625000e-03
4.90015500e-06,-1.84062500e-03
4.94015500e-06,-3.89375000e-03
4.98015500e-06,-1.47968750e-03
5.02015500e-06,-2.71875000e-04
5.06015500e-06,-1.46406250e-03
5.10015500e-06,1.93750000e-03
5.14015500e-06,7.23437500e-04
5.18015500e-06,7.65625000e-05
5.22015500e-06,1.38750000e-03
5.26015500e-06,6.43750000e-04
5.30015500e-06,-3.56250000e-03
5.34015500e-06,-1.06093750e-03
5.38015500e-06,1.73593750e-03
5.42015500e-06,1.54062500e-03
5.46015500e-06,6.89062500e-04
5.50015500e-06,3.38750000e-03
5.54015500e-06,2.01718750e-03
5.58015500e-06,-3.68906250e-03
5.62015500e-06,-6.91250000e-03
5.66015500e-06,-3.80156250e-03
5.70015500e-06,1.04843750e-03
5.74015500e-06,2.89843750e-03
5.78015500e-06,1.03750000e-03
5.82015500e-06,-1.51093750e-03
5.86015500e-06,-9.21875000e-05
5.90015500e-06,4.31250000e-03
5.94015500e-06,1.57187500e-03
5.98015500e-06,-1.34218750e-03
6.02015500e-06,-2.78750000e-03
6.06015500e-06,-3.79687500e-03
6.10015500e-06,3.64062500e-04
6.14015500e-06,5.18906250e-03
6.18015500e-06,2.34375000e-03
6.22015500e-06,3.09062500e-03
6.26015500e-06,1.32187500e-03
